schedule_family,scheduler,n_steps,dataset_group,size_group,scheduler_label,scheduler_variant_label,metric,metric_label,direction,mean,ci95,n
condmarg,entropic,5,ATLAS,Short,Entropic,Entropic · cond-marg,diversity,Diversity,higher,1.5961361646652221,0.2906602066550256,5
condmarg,entropic,5,ATLAS,Short,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,1.5961361646652221,0.2906602066550256,5
condmarg,entropic,5,ATLAS,Short,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,5
condmarg,entropic,5,ATLAS,Short,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,0.7960643141996115,0.02646533170466648,5
condmarg,entropic,5,ATLAS,Short,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.12363685607912,0.05317063320916454,5
condmarg,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,95.41878280639648,0.543990473632323,5
condmarg,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,4.291916751861573,1.6922633990423859,5
condmarg,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,4.291916751861573,1.6922633990423859,5
condmarg,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,5
condmarg,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,0.7746645727427677,0.01913491308992068,5
condmarg,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.23709114074707,0.422606004670989,5
condmarg,entropic,10,ATLAS,Short,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,85.85757255554199,0.19911956889686713,5
condmarg,entropic,10,ATLAS,Short,Entropic,Entropic · cond-marg,diversity,Diversity,higher,0.9593379735946655,0.24242816368507603,5
condmarg,entropic,10,ATLAS,Short,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,0.9593379735946655,0.24242816368507603,5
condmarg,entropic,10,ATLAS,Short,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,5
condmarg,entropic,10,ATLAS,Short,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,1.5915130379842595,0.05658239271777402,5
condmarg,entropic,10,ATLAS,Short,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.90744083404542,0.20541820246045114,5
condmarg,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,97.65649642944337,0.3262992158136632,5
condmarg,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,5.966705799102783,1.3439955441190254,5
condmarg,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,5.966705799102783,1.3439955441190254,5
condmarg,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,5
condmarg,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,1.5900002553360537,0.05564659829758126,5
condmarg,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.33332023620605,0.6386926710671538,5
condmarg,entropic,25,ATLAS,Short,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,84.6212703704834,0.006048808960074767,5
condmarg,entropic,25,ATLAS,Short,Entropic,Entropic · cond-marg,diversity,Diversity,higher,0.08437327444553375,0.0289528136663423,5
condmarg,entropic,25,ATLAS,Short,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,0.08437327444553375,0.0289528136663423,5
condmarg,entropic,25,ATLAS,Short,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,5
condmarg,entropic,25,ATLAS,Short,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,4.007027286640368,0.14189605787169174,5
condmarg,entropic,25,ATLAS,Short,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.1917371673584,0.19400136976323576,5
condmarg,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,97.61112213134766,0.2842044220668883,5
condmarg,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,8.464404106140137,1.9945394695416006,5
condmarg,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,8.464404106140137,1.9945394695416006,5
condmarg,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,5
condmarg,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,3.932417635177262,0.11252665353123341,5
condmarg,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.96656100463866,0.7603836175092257,5
condmarg,entropic,5,ATLAS,Medium,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,97.28834653430515,0.39505351039342185,180
condmarg,entropic,5,ATLAS,Medium,Entropic,Entropic · cond-marg,diversity,Diversity,higher,3.353349629541238,0.5828906648327716,180
condmarg,entropic,5,ATLAS,Medium,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,3.353349629541238,0.5828906648327716,180
condmarg,entropic,5,ATLAS,Medium,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,180
condmarg,entropic,5,ATLAS,Medium,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,1.5756572440538246,0.16701326522452273,180
condmarg,entropic,5,ATLAS,Medium,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.3674045679304,1.6767655463685975,180
condmarg,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,93.7122028403812,0.9456804149814536,180
condmarg,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,6.620495701167319,0.8560616237690628,180
condmarg,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,6.620495701167319,0.8560616237690628,180
condmarg,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,180
condmarg,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,1.5744682434092587,0.16696763326971895,180
condmarg,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.49890934096445,1.7071658237748186,180
condmarg,entropic,10,ATLAS,Medium,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,85.9253552224901,1.966541210192686,180
condmarg,entropic,10,ATLAS,Medium,Entropic,Entropic · cond-marg,diversity,Diversity,higher,4.014858180201716,0.6912027516824605,180
condmarg,entropic,10,ATLAS,Medium,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,4.014858180201716,0.6912027516824605,180
condmarg,entropic,10,ATLAS,Medium,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,180
condmarg,entropic,10,ATLAS,Medium,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,3.153795582260419,0.3335846934626002,180
condmarg,entropic,10,ATLAS,Medium,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.30317662133112,1.702989485173312,180
condmarg,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,97.07226450178358,0.28873735570306036,180
condmarg,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,7.539523226684994,0.8920123431066478,180
condmarg,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,7.539523226684994,0.8920123431066478,180
condmarg,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,180
condmarg,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,3.1418728425620226,0.3335295259662381,180
condmarg,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.43964688301085,1.4959619742470616,180
condmarg,entropic,25,ATLAS,Medium,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,83.8167073726654,2.2179576308502016,180
condmarg,entropic,25,ATLAS,Medium,Entropic,Entropic · cond-marg,diversity,Diversity,higher,2.4490455646067857,0.5312873670724969,180
condmarg,entropic,25,ATLAS,Medium,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,2.4490455646067857,0.5312873670724969,180
condmarg,entropic,25,ATLAS,Medium,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,180
condmarg,entropic,25,ATLAS,Medium,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,7.879250213234789,0.8347158839358911,180
condmarg,entropic,25,ATLAS,Medium,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.79138437313502,1.8280404614243075,180
condmarg,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,97.5626810391744,0.1021910400755521,180
condmarg,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,8.536880130238004,0.9128303646776782,180
condmarg,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,8.536880130238004,0.9128303646776782,180
condmarg,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,180
condmarg,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,7.854389979779565,0.8351714877681299,180
condmarg,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.45536603864042,1.3161000712086235,180
condmarg,entropic,5,ATLAS,Large,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,97.97812451449308,0.30269401283464165,55
condmarg,entropic,5,ATLAS,Large,Entropic,Entropic · cond-marg,diversity,Diversity,higher,3.211943857236342,0.6372956219777385,55
condmarg,entropic,5,ATLAS,Large,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,3.211943857236342,0.6372956219777385,55
condmarg,entropic,5,ATLAS,Large,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,55
condmarg,entropic,5,ATLAS,Large,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,14.18541676475751,1.5233008428286736,55
condmarg,entropic,5,ATLAS,Large,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,90.76057898781517,1.5180782698490547,55
condmarg,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,95.27872897061435,0.9151445016255398,55
condmarg,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,10.71362283446572,1.992738238327084,55
condmarg,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,10.71362283446572,1.992738238327084,55
condmarg,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,55
condmarg,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,14.170511313697153,1.520922779792252,55
condmarg,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.82124150362881,1.6516162373772358,55
condmarg,entropic,10,ATLAS,Large,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,90.79950200861151,1.372760190932579,55
condmarg,entropic,10,ATLAS,Large,Entropic,Entropic · cond-marg,diversity,Diversity,higher,3.5549227291887457,0.9401167259750055,55
condmarg,entropic,10,ATLAS,Large,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,3.5549227291887457,0.9401167259750055,55
condmarg,entropic,10,ATLAS,Large,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,55
condmarg,entropic,10,ATLAS,Large,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,28.32078328831968,3.030571944954469,55
condmarg,entropic,10,ATLAS,Large,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,90.77865137620402,1.4386959720946848,55
condmarg,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,96.54797335537997,0.26945067982308574,55
condmarg,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,12.645800815929066,2.4467511617070277,55
condmarg,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,12.645800815929066,2.4467511617070277,55
condmarg,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,55
condmarg,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,28.330485883888535,3.032904678813173,55
condmarg,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,90.96455965909091,1.3856663241430525,55
condmarg,entropic,25,ATLAS,Large,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,89.90523966008966,1.5879972394496862,55
condmarg,entropic,25,ATLAS,Large,Entropic,Entropic · cond-marg,diversity,Diversity,higher,1.8748956937681545,0.5778817007943176,55
condmarg,entropic,25,ATLAS,Large,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,1.8748956937681545,0.5778817007943176,55
condmarg,entropic,25,ATLAS,Large,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,55
condmarg,entropic,25,ATLAS,Large,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,70.86305886082859,7.57793491400549,55
condmarg,entropic,25,ATLAS,Large,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,90.78832259160824,1.4129968624299913,55
condmarg,entropic_log1p,25,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,96.30080868114125,0.10720223610891205,55
condmarg,entropic_log1p,25,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,13.897360229492188,2.747124913378539,55
condmarg,entropic_log1p,25,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,13.897360229492188,2.747124913378539,55
condmarg,entropic_log1p,25,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,55
condmarg,entropic_log1p,25,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,70.81612833680754,7.587928023312948,55
condmarg,entropic_log1p,25,ATLAS,Large,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,91.17702347495337,1.09006377267786,55
condmarg,entropic,5,CAMEO,All,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,97.46591597133212,0.2423896565633091,360
condmarg,entropic,5,CAMEO,All,Entropic,Entropic · cond-marg,diversity,Diversity,higher,3.480793505658706,0.39414632990409154,360
condmarg,entropic,5,CAMEO,All,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,3.480793505658706,0.39414632990409154,360
condmarg,entropic,5,CAMEO,All,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,360
condmarg,entropic,5,CAMEO,All,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,3.5051960671595426,0.38292680142864616,360
condmarg,entropic,5,CAMEO,All,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.13811579227443,0.8369973793708235,360
condmarg,entropic_log1p,5,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,94.71875341203477,0.4045253592821374,360
condmarg,entropic_log1p,5,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,7.2662220550907985,0.5683111917707545,360
condmarg,entropic_log1p,5,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,7.2662220550907985,0.5683111917707545,360
condmarg,entropic_log1p,5,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,360
condmarg,entropic_log1p,5,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,3.5051598977368688,0.3828829105370941,360
condmarg,entropic_log1p,5,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.31665745152372,0.8674831369739899,360
condmarg,entropic,10,CAMEO,All,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,88.01474124325647,0.9679668757556489,360
condmarg,entropic,10,CAMEO,All,Entropic,Entropic · cond-marg,diversity,Diversity,higher,3.6576760068535803,0.4534465145542663,360
condmarg,entropic,10,CAMEO,All,Entropic,Entropic · cond-marg,rmsd_mean,Endpoint spread,higher,3.6576760068535803,0.4534465145542663,360
condmarg,entropic,10,CAMEO,All,Entropic,Entropic · cond-marg,invalid_rate,Invalid rate,lower,0,0,360
condmarg,entropic,10,CAMEO,All,Entropic,Entropic · cond-marg,infer_seconds_per_output,Seconds/output,lower,7.0149831420897195,0.7654621179670736,360
condmarg,entropic,10,CAMEO,All,Entropic,Entropic · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.01330189784372,0.8662462741838328,360
condmarg,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,plddt_mean,pLDDT,higher,96.93545941776699,0.14421437830487388,360
condmarg,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,diversity,Diversity,higher,8.539117290907436,0.6133076955551349,360
condmarg,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,rmsd_mean,Endpoint spread,higher,8.539117290907436,0.6133076955551349,360
condmarg,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,invalid_rate,Invalid rate,lower,0,0,360
condmarg,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,infer_seconds_per_output,Seconds/output,lower,7.002597015087182,0.7652215373661784,360
condmarg,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · cond-marg,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.88180699401433,0.7561350774817496,360
condmarg,entropic,25,CAMEO,All,Entropic,Entropic · cond-marg,plddt_mean,pLDDT,higher,86.2809496614668,1.099483283208386,360
condmarg,entropic,25,CAMEO,All,Entropic,Entropic · cond-marg,diversity,Diversity,higher,2.0944306813232187,0.2876330569339008,360
